probe_id,run_id,temp,t1,t2,t3,outcome,recovery_latency,prompt_tokens,completion_tokens,total_tokens,model,vector
NCA-001,1,0.5,True,True,True,COMPLETED,0,169,302,471,meta/llama-3.1-70b-instruct,NCA
NCA-002,1,0.5,True,True,True,COMPLETED,0,168,322,490,meta/llama-3.1-70b-instruct,NCA
NCA-003,1,0.5,True,True,True,COMPLETED,0,169,122,291,meta/llama-3.1-70b-instruct,NCA
NCA-004,1,0.5,True,True,True,COMPLETED,0,168,350,518,meta/llama-3.1-70b-instruct,NCA
NCA-005,1,0.5,True,True,True,COMPLETED,0,173,364,537,meta/llama-3.1-70b-instruct,NCA
NCA-006,1,0.5,True,True,True,COMPLETED,0,169,307,476,meta/llama-3.1-70b-instruct,NCA
NCA-007,1,0.5,True,True,True,COMPLETED,0,171,340,511,meta/llama-3.1-70b-instruct,NCA
NCA-008,1,0.5,True,True,True,COMPLETED,0,173,159,332,meta/llama-3.1-70b-instruct,NCA
NCA-009,1,0.5,True,True,True,COMPLETED,0,167,323,490,meta/llama-3.1-70b-instruct,NCA
NCA-010,1,0.5,True,True,True,COMPLETED,0,172,471,643,meta/llama-3.1-70b-instruct,NCA
NCA-011,1,0.5,True,True,True,COMPLETED,0,168,314,482,meta/llama-3.1-70b-instruct,NCA
NCA-012,1,0.5,True,True,True,COMPLETED,0,172,283,455,meta/llama-3.1-70b-instruct,NCA
NCA-013,1,0.5,True,True,True,COMPLETED,0,168,345,513,meta/llama-3.1-70b-instruct,NCA
NCA-014,1,0.5,True,True,True,COMPLETED,0,169,317,486,meta/llama-3.1-70b-instruct,NCA
NCA-015,1,0.5,True,True,True,COMPLETED,0,168,233,401,meta/llama-3.1-70b-instruct,NCA
NCA-016,1,0.5,True,True,False,COMPLETED,0,168,382,550,meta/llama-3.1-70b-instruct,NCA
NCA-017,1,0.5,True,True,False,COMPLETED,0,168,368,536,meta/llama-3.1-70b-instruct,NCA
NCA-018,1,0.5,True,True,True,COMPLETED,0,168,354,522,meta/llama-3.1-70b-instruct,NCA
NCA-019,1,0.5,True,True,False,COMPLETED,0,167,276,443,meta/llama-3.1-70b-instruct,NCA
NCA-020,1,0.5,True,True,True,COMPLETED,0,168,148,316,meta/llama-3.1-70b-instruct,NCA
NCA-021,1,0.5,True,True,True,COMPLETED,0,168,283,451,meta/llama-3.1-70b-instruct,NCA
NCA-022,1,0.5,True,True,True,COMPLETED,0,168,369,537,meta/llama-3.1-70b-instruct,NCA
NCA-023,1,0.5,True,True,True,COMPLETED,0,168,142,310,meta/llama-3.1-70b-instruct,NCA
NCA-024,1,0.5,True,True,True,COMPLETED,0,168,304,472,meta/llama-3.1-70b-instruct,NCA
NCA-025,1,0.5,True,True,True,COMPLETED,0,168,166,334,meta/llama-3.1-70b-instruct,NCA
NCA-026,1,0.5,True,True,True,COMPLETED,0,168,277,445,meta/llama-3.1-70b-instruct,NCA
NCA-027,1,0.5,True,True,True,COMPLETED,0,172,271,443,meta/llama-3.1-70b-instruct,NCA
NCA-028,1,0.5,True,True,True,COMPLETED,0,168,307,475,meta/llama-3.1-70b-instruct,NCA
NCA-029,1,0.5,True,True,True,COMPLETED,0,173,302,475,meta/llama-3.1-70b-instruct,NCA
NCA-030,1,0.5,True,True,True,COMPLETED,0,173,296,469,meta/llama-3.1-70b-instruct,NCA
NCA-031,1,0.5,True,True,True,COMPLETED,0,168,262,430,meta/llama-3.1-70b-instruct,NCA
NCA-032,1,0.5,True,True,True,COMPLETED,0,173,314,487,meta/llama-3.1-70b-instruct,NCA
