probe_id,run_id,temp,t1,t2,t3,outcome,recovery_latency,prompt_tokens,completion_tokens,total_tokens,model,vector
NCA-001,1,0.5,True,True,True,COMPLETED,0,64,173,237,google/gemini-2.0-flash-001,NCA
NCA-002,1,0.5,True,True,True,COMPLETED,0,63,130,193,google/gemini-2.0-flash-001,NCA
NCA-003,1,0.5,True,True,True,COMPLETED,0,64,76,140,google/gemini-2.0-flash-001,NCA
NCA-004,1,0.5,True,True,True,COMPLETED,0,62,155,217,google/gemini-2.0-flash-001,NCA
NCA-005,1,0.5,True,False,True,COMPLETED,0,64,208,272,google/gemini-2.0-flash-001,NCA
NCA-006,1,0.5,True,True,True,COMPLETED,0,64,159,223,google/gemini-2.0-flash-001,NCA
NCA-007,1,0.5,True,True,True,COMPLETED,0,62,327,389,google/gemini-2.0-flash-001,NCA
NCA-008,1,0.5,True,False,True,COMPLETED,0,64,294,358,google/gemini-2.0-flash-001,NCA
NCA-009,1,0.5,True,True,True,COMPLETED,0,62,240,302,google/gemini-2.0-flash-001,NCA
NCA-010,1,0.5,True,True,True,COMPLETED,0,67,277,344,google/gemini-2.0-flash-001,NCA
NCA-011,1,0.5,True,True,False,COMPLETED,0,63,180,243,google/gemini-2.0-flash-001,NCA
NCA-012,1,0.5,True,True,True,COMPLETED,0,63,258,321,google/gemini-2.0-flash-001,NCA
NCA-013,1,0.5,True,True,True,COMPLETED,0,63,436,499,google/gemini-2.0-flash-001,NCA
NCA-014,1,0.5,True,False,True,COMPLETED,0,64,422,486,google/gemini-2.0-flash-001,NCA
NCA-015,1,0.5,True,True,True,COMPLETED,0,62,214,276,google/gemini-2.0-flash-001,NCA
NCA-016,1,0.5,True,True,True,COMPLETED,0,63,670,733,google/gemini-2.0-flash-001,NCA
NCA-017,1,0.5,True,True,True,COMPLETED,0,63,300,363,google/gemini-2.0-flash-001,NCA
NCA-018,1,0.5,True,True,True,COMPLETED,0,63,276,339,google/gemini-2.0-flash-001,NCA
NCA-019,1,0.5,True,True,True,COMPLETED,0,62,218,280,google/gemini-2.0-flash-001,NCA
NCA-020,1,0.5,True,True,True,COMPLETED,0,63,186,249,google/gemini-2.0-flash-001,NCA
NCA-021,1,0.5,True,True,True,COMPLETED,0,63,200,263,google/gemini-2.0-flash-001,NCA
NCA-022,1,0.5,True,True,True,COMPLETED,0,63,184,247,google/gemini-2.0-flash-001,NCA
NCA-023,1,0.5,True,True,True,COMPLETED,0,63,347,410,google/gemini-2.0-flash-001,NCA
NCA-024,1,0.5,True,True,True,COMPLETED,0,63,174,237,google/gemini-2.0-flash-001,NCA
NCA-025,1,0.5,True,True,True,COMPLETED,0,63,95,158,google/gemini-2.0-flash-001,NCA
NCA-026,1,0.5,True,False,True,COMPLETED,0,63,114,177,google/gemini-2.0-flash-001,NCA
NCA-027,1,0.5,True,False,True,COMPLETED,0,63,173,236,google/gemini-2.0-flash-001,NCA
NCA-028,1,0.5,True,True,False,COMPLETED,0,63,233,296,google/gemini-2.0-flash-001,NCA
NCA-029,1,0.5,True,True,True,COMPLETED,0,64,373,437,google/gemini-2.0-flash-001,NCA
NCA-030,1,0.5,True,True,True,COMPLETED,0,64,114,178,google/gemini-2.0-flash-001,NCA
NCA-031,1,0.5,True,True,True,COMPLETED,0,63,575,638,google/gemini-2.0-flash-001,NCA
NCA-032,1,0.5,True,True,True,COMPLETED,0,68,190,258,google/gemini-2.0-flash-001,NCA
NCA-033,1,0.5,True,True,True,COMPLETED,0,63,174,237,google/gemini-2.0-flash-001,NCA
NCA-034,1,0.5,True,True,True,COMPLETED,0,64,564,628,google/gemini-2.0-flash-001,NCA
NCA-035,1,0.5,True,True,True,COMPLETED,0,62,204,266,google/gemini-2.0-flash-001,NCA
NCA-036,1,0.5,True,True,True,COMPLETED,0,64,425,489,google/gemini-2.0-flash-001,NCA
NCA-037,1,0.5,True,True,True,COMPLETED,0,64,164,228,google/gemini-2.0-flash-001,NCA
NCA-038,1,0.5,True,True,True,COMPLETED,0,62,414,476,google/gemini-2.0-flash-001,NCA
NCA-039,1,0.5,True,True,True,COMPLETED,0,64,203,267,google/gemini-2.0-flash-001,NCA
